,nodeA,nodeB
19980,9119,930
19981,14479,17180
19982,5298,1493
19983,11262,3662
19984,755,2045
19985,18564,12347
19986,8714,4166
19987,14371,3729
19988,9759,5354
19989,17318,4986
19990,17547,6956
19991,18676,16995
19992,18552,8917
19993,2324,347
19994,9531,2385
19995,18408,15335
19996,11247,13853
19997,4424,17151
19998,2991,18028
19999,18496,8645
20000,13457,17928
20001,13092,990
20002,18183,10378
20003,8440,16079
20004,2737,7509
20005,18541,3883
20006,19522,11990
20007,18275,7334
20008,9166,6226
20009,4933,5454
20010,5450,16701
20011,10274,7805
20012,6636,5898
20013,19239,11440
20014,1520,5491
20015,617,4877
20016,7533,12422
20017,3429,14317
20018,15211,11146
20019,13692,9733
20020,10949,8316
20021,866,7197
20022,18716,10087
20023,18701,19036
20024,9177,15028
20025,19550,4082
20026,1663,18829
20027,9794,1801
20028,4602,9707
20029,8455,12767
20030,17958,5695
20031,11568,13852
20032,12037,7192
20033,17372,8634
20034,17677,19586
20035,12377,1497
20036,10506,13713
20037,3210,10391
20038,3896,4402
20039,8211,17747
20040,8644,9556
20041,8012,13603
20042,18304,13853
20043,3015,11651
20044,7258,2656
20045,15413,949
20046,890,515
20047,13014,15707
20048,8463,315
20049,13063,8294
20050,2176,110
20051,7140,12545
20052,14101,6290
20053,4074,4739
20054,2462,16096
20055,8001,2748
20056,2336,17006
20057,11314,1481
20058,4544,2109
20059,15718,15146
20060,17485,6764
20061,14216,9096
20062,16238,12046
20063,9840,360
20064,16404,6754
20065,4810,3496
20066,11910,15531
20067,14332,13715
20068,5605,12130
20069,14513,5195
20070,9576,17548
20071,16493,16517
20072,3328,14431
20073,8930,14706
20074,7057,16180
20075,4030,6226
20076,3700,7394
20077,5844,17136
20078,5425,13838
20079,3532,14685
20080,4584,6034
20081,12472,9457
20082,14019,13952
20083,4209,7405
20084,4624,18067
20085,7216,741
20086,6486,14876
20087,766,13553
20088,2679,14871
20089,6721,8331
20090,9643,15261
20091,703,9600
20092,5986,3452
20093,19522,14707
20094,18409,9221
20095,17728,4148
20096,16505,6558
20097,19427,15580
20098,13671,5402
20099,18109,9367
20100,15773,17576
20101,6971,2226
20102,19639,3287
20103,13232,3454
20104,16494,17418
20105,4231,1265
20106,18922,4001
20107,15426,2973
20108,7644,14392
20109,8304,18916
20110,18612,10834
20111,1346,10888
20112,17511,7536
20113,7888,11188
20114,11796,9553
20115,2417,5384
20116,15387,11871
20117,11936,17762
20118,568,3121
20119,18541,9616
20120,10056,11200
20121,2679,12385
20122,4587,13761
20123,18416,10378
20124,3541,8610
20125,4857,16410
20126,15518,8628
20127,1846,18686
20128,15211,7839
20129,12867,8602
20130,6512,18085
20131,2381,10011
20132,14789,16924
20133,3660,6463
20134,13250,5866
20135,125,1931
20136,5125,9572
20137,17140,6044
20138,8538,3097
20139,5405,2761
20140,13668,7662
20141,6416,1469
20142,18587,11874
20143,6201,2865
20144,7623,19301
20145,5844,18001
20146,11376,8441
20147,9851,18399
20148,15757,982
20149,2070,10819
20150,6377,1618
20151,15355,2002
20152,15186,4169
20153,13825,17706
20154,19422,3119
20155,18013,19069
20156,10132,2178
20157,4914,2973
20158,12244,3986
20159,9739,2342
20160,8124,17363
20161,8158,2892
20162,6055,1330
20163,9787,8040
20164,16085,14868
20165,5075,5786
20166,17004,18532
20167,4093,16340
20168,18299,19421
20169,13113,2968
20170,5604,17131
20171,18970,11040
20172,17037,4657
20173,19385,8181
20174,3177,13113
20175,14773,16574
20176,14251,15637
20177,14000,2550
20178,11513,1464
20179,897,1075
20180,67,16992
20181,12614,9991
20182,17168,6474
20183,15261,13550
20184,4425,14072
20185,17360,12665
20186,19318,4329
20187,13587,7543
20188,16164,18402
20189,13390,11594
20190,4115,8722
20191,16566,18855
20192,18453,15855
20193,19616,7186
20194,4730,11197
20195,10828,8024
20196,14913,8469
20197,17789,4974
20198,13238,12227
20199,13630,16146
20200,7611,5854
20201,10026,4242
20202,5170,14232
20203,17845,1908
20204,1065,10264
20205,1921,5027
20206,11071,10165
20207,18598,12899
20208,17005,18177
20209,15563,9600
20210,14327,8046
20211,3919,18811
20212,14423,10183
20213,14424,14471
20214,7217,3284
20215,5863,12840
20216,12244,1823
20217,2414,18705
20218,16447,11174
20219,9643,13735
20220,6098,18071
20221,2112,8056
20222,3076,768
20223,15407,4266
20224,898,16660
20225,11942,4403
20226,11418,14314
20227,16011,19612
20228,16454,4033
20229,8550,4077
20230,14424,19670
20231,3320,9925
20232,15223,12237
20233,11979,17348
20234,6367,5532
20235,15574,18689
20236,7057,13957
20237,13230,12446
20238,3850,19638
20239,7265,11655
20240,1442,325
20241,16345,13507
20242,8007,3622
20243,11931,19231
20244,11161,18879
20245,16569,1153
20246,16213,10576
20247,8922,14402
20248,16596,4076
20249,8967,8592
20250,6450,19111
20251,15738,1554
20252,5632,2865
20253,18216,246
20254,2929,2536
20255,8218,15189
20256,5257,8268
20257,19463,13768
20258,8928,7389
20259,19280,7834
20260,12605,4830
20261,192,4247
20262,5900,17567
20263,12187,962
20264,7126,4722
20265,5969,1299
20266,17039,11216
20267,4964,11067
20268,19145,15773
20269,7884,17506
20270,8642,12457
20271,17903,16774
20272,14563,13853
20273,14414,8291
20274,12389,4830
20275,19473,2544
20276,19316,12762
20277,16377,7163
20278,2690,16317
20279,7533,2504
20280,7872,11037
20281,1155,9619
20282,5170,17379
20283,17944,8546
20284,15046,10801
20285,4933,4597
20286,5450,4664
20287,9531,8726
20288,11534,6226
20289,11806,4426
20290,1288,7434
20291,5166,11907
20292,1520,12162
20293,8457,14170
20294,10883,5902
20295,1098,9559
20296,1320,14636
20297,19508,12785
20298,4342,2968
20299,19071,15460
20300,11622,831
20301,10080,9453
20302,14921,4078
20303,3858,2558
20304,1633,5009
20305,251,16288
20306,12996,13957
20307,5091,19147
20308,4048,5991
20309,7390,11957
20310,19508,15945
20311,5980,16003
20312,10808,14184
20313,4342,12343
20314,8601,4643
20315,6330,8833
20316,624,638
20317,14216,7867
20318,8326,9398
20319,15563,14600
20320,16011,15004
20321,3958,1805
20322,12931,4624
20323,4826,5183
20324,771,3121
20325,6284,1141
20326,11924,4470
20327,6463,19221
20328,16854,7927
20329,1170,13155
20330,14013,18224
20331,12947,1237
20332,19610,9031
20333,2727,8183
20334,11794,15500
20335,14165,15176
20336,12388,7620
20337,1676,11215
20338,11412,16648
20339,841,11163
20340,164,9
20341,16199,18174
20342,4730,1190
20343,4159,13376
20344,8421,3806
20345,3137,8754
20346,10877,19541
20347,7601,14248
20348,304,14833
20349,19337,10400
20350,11353,509
20351,3773,16315
20352,15311,7474
20353,3645,9741
20354,19254,13457
20355,10013,15620
20356,16075,1772
20357,3239,2295
20358,19204,12986
20359,19519,17674
20360,19700,15770
20361,246,2699
20362,18666,14795
20363,5879,4375
20364,11260,16136
20365,15970,6077
20366,17540,1415
20367,14965,5839
20368,17939,94
20369,14070,9515
20370,19612,13528
20371,16047,1132
20372,4231,2877
20373,3907,3103
20374,6538,19416
20375,5715,11841
20376,5170,12830
20377,3951,5278
20378,14854,18116
20379,2112,10497
20380,9293,4849
20381,14013,7985
20382,14181,13165
20383,7728,18606
20384,9361,11231
20385,15163,7507
20386,13970,3084
20387,1482,6089
20388,7006,9156
20389,5237,1691
20390,8928,1908
20391,13540,14382
20392,8872,1856
20393,3541,4169
20394,13616,16329
20395,3777,3512
20396,7694,1704
20397,10857,5656
20398,2028,9478
20399,8511,3295
20400,17510,18302
20401,19583,5175
20402,16048,18267
20403,14881,14141
20404,13992,4798
20405,17728,3739
20406,15261,3375
20407,16292,11693
20408,2812,2628
20409,2915,1252
20410,4115,10268
20411,534,1117
20412,8269,860
20413,6721,5680
20414,15011,12491
20415,1940,17298
20416,1539,12269
20417,18431,8628
20418,305,7130
20419,6442,4145
20420,17603,15707
20421,17485,5946
20422,5715,11976
20423,12136,160
20424,17521,11461
20425,15321,2754
20426,13783,17514
20427,10982,13113
20428,2236,11128
20429,3372,12503
20430,16725,3420
20431,3879,16232
20432,17395,19364
20433,996,2131
20434,19250,17515
20435,11386,9861
20436,15816,4944
20437,10749,615
20438,7216,11266
20439,15966,9633
20440,7028,4961
20441,16995,11502
20442,11161,1598
20443,14019,4803
20444,2565,1608
20445,12043,2212
20446,19064,17388
20447,13649,7152
20448,8977,948
20449,15003,9887
20450,15810,19221
20451,17006,11753
20452,5788,2305
20453,9576,12622
20454,6256,18154
20455,18871,18825
20456,16377,7075
20457,15337,328
20458,14390,10592
20459,15966,4338
20460,19049,18041
20461,8885,6518
20462,18355,12168
20463,1694,18147
20464,19263,10933
20465,11282,7672
20466,7265,17561
20467,8040,8378
20468,17971,5531
20469,4762,12880
20470,14681,343
20471,18197,9352
20472,5422,16868
20473,14313,8245
20474,10805,14747
20475,11161,4323
20476,6436,3599
20477,15541,1643
20478,11637,7778
20479,404,19160
20480,1009,14651
20481,17140,15045
20482,6858,12515
20483,6670,8219
20484,13005,9137
20485,12083,5538
20486,3626,2564
20487,7390,9114
20488,18556,14637
20489,887,5468
20490,3866,6971
20491,8872,2604
20492,6016,14941
20493,14939,3692
20494,7057,15194
20495,17005,13810
20496,67,16728
20497,8319,6677
20498,5969,18324
20499,785,4788
20500,11607,1274
20501,2417,268
20502,11942,7985
20503,309,14272
20504,10762,2287
20505,6436,117
20506,3850,2265
20507,15974,4706
20508,12201,10907
20509,12180,5772
20510,18385,4608
20511,11705,3542
20512,17641,9008
20513,464,6547
20514,841,12730
20515,8045,4252
20516,10524,12749
20517,12985,19082
20518,9010,13966
20519,15510,8196
20520,16835,4278
20521,18612,11995
20522,3896,16260
20523,8928,43
20524,5107,7666
20525,19261,1234
20526,19390,15261
20527,1558,12073
20528,16783,2739
20529,15812,514
20530,4411,4818
20531,17697,598
20532,829,6913
20533,8154,11334
20534,19533,10214
20535,7879,18152
20536,18961,6942
20537,17738,3334
20538,11497,14876
20539,6401,14566
20540,3495,7144
20541,17644,13571
20542,8012,10431
20543,14700,9756
20544,13068,18823
20545,10409,7045
20546,3761,9069
20547,3162,17205
20548,4559,4965
20549,12569,6009
20550,12929,4086
20551,10612,8476
20552,586,11365
20553,8893,16857
20554,3714,8554
20555,1682,3834
20556,11316,842
20557,10762,4147
20558,16196,9695
20559,1303,17814
20560,2332,16894
20561,15197,2406
20562,19091,4737
20563,8858,17417
20564,576,3048
20565,10689,5810
20566,9083,6631
20567,17081,936
20568,3878,15915
20569,8349,5675
20570,16344,1556
20571,11042,8633
20572,15197,11221
20573,9263,14685
20574,8694,10240
20575,2441,16880
20576,15315,19676
20577,10855,6221
20578,17142,8483
20579,7410,14340
20580,8200,19503
20581,785,10051
20582,4561,115
20583,3116,4976
20584,11161,13508
20585,3933,12217
20586,16242,1669
20587,5895,5747
20588,3629,13828
20589,19619,5467
20590,10340,7809
20591,3015,14216
20592,1155,11740
20593,8496,2125
20594,6367,16217
20595,15122,14403
20596,15948,15444
20597,7502,3833
20598,2027,315
20599,12034,10568
20600,9578,18122
20601,6006,10104
20602,4720,10003
20603,14921,4898
20604,10080,13973
20605,18016,14210
20606,1210,940
20607,19519,8539
20608,3726,17640
20609,6400,14455
20610,13211,6009
20611,10537,5761
20612,4555,19225
20613,18359,16806
20614,6881,4232
20615,4343,15506
20616,15680,6359
20617,12393,6711
20618,1917,16541
20619,8534,5620
20620,19402,1473
20621,13113,15500
20622,16018,12305
20623,17190,1190
20624,14300,17668
20625,2507,5774
20626,7903,3246
20627,2505,3059
20628,18453,1687
20629,3247,18640
20630,18293,3690
20631,10274,2699
20632,12844,845
20633,7028,16157
20634,5296,13853
20635,13427,17354
20636,4074,12817
20637,11412,1281
20638,14698,14387
20639,14131,3930
20640,7456,17799
20641,7548,3757
20642,11495,14668
20643,11615,17914
20644,293,4081
20645,2610,8258
20646,89,12305
20647,7747,7742
20648,5229,14257
20649,3168,5769
20650,15507,18984
20651,4421,11523
20652,885,3513
20653,10694,11514
20654,14809,16601
20655,3932,1584
20656,5354,16180
20657,2431,17615
20658,13660,15523
20659,19020,19524
20660,17022,5184
20661,2570,6587
20662,1489,3345
20663,603,14682
20664,1436,15557
20665,4953,17024
20666,10885,2104
20667,12393,11080
20668,19355,19319
20669,14295,14224
20670,8440,12947
20671,16436,17238
20672,12605,15773
20673,17204,13202
20674,2332,1584
20675,16742,19378
20676,1836,2452
20677,5365,11332
20678,15084,6569
20679,1882,8003
20680,14421,10580
20681,4008,8058
20682,2234,12436
20683,15151,12326
20684,62,9868
20685,7268,18047
20686,14784,5479
20687,19274,3972
20688,3792,8573
20689,6344,15924
20690,11314,2371
20691,755,4020
20692,13559,8801
20693,12083,1776
20694,2553,4098
20695,14691,13259
20696,1799,17854
20697,8349,6794
20698,12751,13356
20699,7954,3672
20700,7444,4614
20701,15420,19660
20702,17005,18618
20703,785,13799
20704,586,2648
20705,2903,18599
20706,11806,16119
20707,13668,16198
20708,10766,6791
20709,3424,2260
20710,14701,3972
20711,5613,6895
20712,4479,9100
20713,3700,18273
20714,12018,10690
20715,19519,5175
20716,6339,4329
20717,7213,9031
20718,3922,12569
20719,4734,4630
20720,4602,7058
20721,434,15138
20722,8555,2597
20723,1321,2788
20724,11753,15897
20725,17979,17406
20726,14132,7657
20727,1013,7837
20728,1921,4349
20729,16790,956
20730,9757,8648
20731,1329,19092
20732,17949,18835
20733,7239,5577
20734,2679,1951
20735,12820,12906
20736,10069,19637
20737,10983,9410
20738,3776,16823
20739,11755,5837
20740,17056,14800
20741,15812,8909
20742,5126,5038
20743,5883,17643
20744,14832,7310
20745,17971,17878
20746,4343,15956
20747,6376,450
20748,6177,12968
20749,6864,16180
20750,2261,7650
20751,2324,18583
20752,6645,4147
20753,9800,3926
20754,2336,574
20755,16577,3993
20756,5918,7797
20757,6732,11624
20758,9392,7244
20759,5753,11187
20760,13770,6899
20761,5572,473
20762,14295,9161
20763,7062,1882
20764,18431,1444
20765,5354,17848
20766,8864,12491
20767,16018,4817
20768,18525,3202
20769,18676,558
20770,18006,4099
20771,603,15133
20772,4681,11903
20773,3177,7371
20774,19473,6152
20775,8350,1727
20776,8324,16401
20777,2816,2996
20778,13308,12264
20779,14295,2115
20780,19399,2560
20781,3647,15598
20782,18178,14490
20783,15376,10685
20784,7570,8562
20785,2242,19441
20786,12224,8219
20787,15929,19174
20788,19049,336
20789,9659,5245
20790,766,13244
20791,12867,17503
20792,2224,284
20793,19600,7406
20794,3168,17386
20795,2767,14314
20796,19355,13453
20797,13559,3739
20798,19712,11180
20799,11246,14190
20800,3779,3319
20801,8967,11302
20802,8644,13198
20803,17743,7154
20804,9471,11624
20805,18481,1157
20806,3482,13554
20807,11314,17984
20808,4531,476
20809,15759,6804
20810,18975,11998
20811,1396,13624
20812,297,344
20813,9731,2717
20814,16554,14746
20815,6658,1237
20816,18571,4672
20817,13770,17706
20818,5020,14352
20819,4048,14346
20820,8350,19492
20821,11318,3789
20822,11849,18183
20823,4166,11093
20824,18118,9180
20825,671,14272
20826,5013,16198
20827,10325,12477
20828,15956,12316
20829,10418,9378
20830,10911,7890
20831,16019,18540
20832,9837,14685
20833,13682,10929
20834,6048,2045
20835,6789,2699
20836,8304,18883
20837,12970,9273
20838,6416,12716
20839,2176,3985
20840,15024,264
20841,11910,5865
20842,3139,16517
20843,14682,12695
20844,3297,13210
20845,12088,12205
20846,17362,6985
20847,6165,5149
20848,7057,4431
20849,18991,17305
20850,11553,18270
20851,12413,212
20852,13373,7700
20853,10090,15052
20854,14944,7915
20855,12751,10895
20856,1843,17252
20857,842,17475
20858,1434,16852
20859,15405,17953
20860,2092,5997
20861,14809,4608
20862,3186,19611
20863,404,2623
20864,4179,18952
20865,12365,14031
20866,4879,3990
20867,4435,1980
20868,6365,10007
20869,10609,1179
20870,14823,3654
20871,15243,1965
20872,9437,18983
20873,4159,19194
20874,1951,4657
20875,9263,19350
20876,19522,3381
20877,11025,2401
20878,6233,13834
20879,17691,14341
20880,4526,2892
20881,789,821
20882,13087,10779
20883,8455,6393
20884,17213,4744
20885,3024,17825
20886,2752,11515
20887,7664,10979
20888,7216,10001
20889,12118,10626
20890,10855,15083
20891,365,103
20892,8513,16180
20893,15270,17689
20894,4141,16150
20895,5519,2179
20896,2293,4977
20897,1830,8753
20898,17714,14078
20899,18299,2755
20900,13992,13405
20901,1013,8311
20902,12891,734
20903,12646,11968
20904,3116,10165
20905,7045,871
20906,15813,1157
20907,14838,3053
20908,10289,7062
20909,13769,4175
20910,9401,7382
20911,12801,6118
20912,3556,4967
20913,2866,3179
20914,4746,17785
20915,7640,16727
20916,1321,13300
20917,8886,574
20918,11632,9640
20919,5047,8062
20920,9677,10992
20921,15150,12013
20922,7827,5211
20923,876,16374
20924,13160,7582
20925,9725,17669
20926,6083,8781
20927,7750,582
20928,2408,8
20929,1443,13636
20930,5168,12331
20931,2352,11960
20932,4525,10526
20933,18304,2569
20934,10312,18724
20935,118,46
20936,177,9495
20937,3700,1483
20938,10750,949
20939,18525,14492
20940,15929,1705
20941,3389,17130
20942,19715,13481
20943,7725,16767
20944,4443,1455
20945,19525,16034
20946,9639,2685
20947,164,10163
20948,2032,15892
20949,2026,1036
20950,16085,12399
20951,15731,14073
20952,2291,9673
20953,5849,14521
20954,3227,11017
20955,12476,12772
20956,19519,11031
20957,17180,17043
20958,1442,13500
20959,7827,7682
20960,17803,315
20961,18711,17304
20962,7479,5533
20963,12246,1986
20964,7440,3166
20965,14229,18699
20966,10648,156
20967,14489,1286
20968,13023,18539
20969,13743,7098
20970,4879,6764
20971,14332,2097
20972,789,2602
20973,14702,14082
20974,16085,8318
20975,6782,15261
20976,16048,4613
20977,7312,4207
20978,15311,2900
20979,2422,2659
20980,18888,6874
20981,19613,13369
20982,3626,1572
20983,2605,9941
20984,12129,5675
20985,17395,18892
20986,18311,4513
20987,14405,8134
20988,6393,8805
20989,12582,9417
20990,10885,16246
20991,9177,13668
20992,16494,10394
20993,12056,16198
20994,7070,10041
20995,11788,14036
20996,15587,16975
20997,14879,13510
20998,11420,3313
20999,6782,5798
21000,17620,3262
21001,14272,8471
21002,7006,1256
21003,15630,2232
21004,8989,12063
21005,2431,11753
21006,8858,8748
21007,15179,409
21008,857,15964
21009,8848,11822
21010,18729,13216
21011,13055,16554
21012,8077,16371
21013,17744,7927
21014,2737,10385
21015,514,14217
21016,6312,2272
21017,11377,14403
21018,16196,11585
21019,11607,8963
21020,19316,2320
21021,5736,6704
21022,3987,18799
21023,13783,14249
21024,2812,1570
21025,4810,9653
21026,7572,4755
21027,17510,11644
21028,13821,9322
21029,9034,13598
21030,4526,8427
21031,16644,9983
21032,2677,6747
21033,14645,11043
21034,1170,11800
21035,19689,6835
21036,14242,14962
21037,12681,9417
21038,18687,8373
21039,297,18199
21040,18898,14955
21041,1495,8076
21042,5380,2397
21043,13783,1577
21044,18040,6920
21045,4905,10400
21046,18409,12430
21047,4062,5760
21048,16164,1171
21049,4332,3064
21050,13821,9213
21051,4231,19636
21052,16733,17217
21053,12438,14549
21054,19250,11087
21055,4031,1055
21056,11012,2913
21057,1943,9954
21058,8103,12925
21059,4905,9157
21060,13415,10165
21061,14105,9217
21062,17022,1545
21063,14131,2865
21064,7872,13941
21065,12257,12860
21066,11943,2444
21067,6048,10888
21068,12361,11623
21069,18471,4404
21070,7603,8718
21071,611,12279
21072,148,11448
21073,1155,17425
21074,18739,3895
21075,16282,14291
21076,16196,1115
21077,504,11681
